transaction_id,customer_id,amount,status,failure_reason,attempt_count,previous_success_rate,days_since_last_payment,payment_method,customer_type,timestamp,recovery_status
TX12544,CUST709,25400.59,SUCCESS,NONE,2,0.61,2,CREDIT_CARD,NEW,14-02-2026 20:32,NOT_REQUIRED
TX12545,CUST922,36274.83,SUCCESS,NONE,1,0.91,39,NET_BANKING,RETURNING,14-03-2026 21:59,NOT_REQUIRED
TX12546,CUST723,40130.62,SUCCESS,NONE,1,0.69,33,NET_BANKING,RETURNING,11-04-2026 00:34,NOT_REQUIRED
TX12547,CUST379,24593.18,SUCCESS,NONE,1,0.62,14,UPI,RETURNING,18-07-2026 12:57,NOT_REQUIRED
TX12548,CUST679,12398.23,FAILED,BANK_DECLINE,3,0.9,13,WALLET,RETURNING,01-02-2026 23:11,PENDING
TX12549,CUST449,3197.22,SUCCESS,NONE,2,0.96,32,UPI,NEW,16-04-2026 05:20,NOT_REQUIRED
TX12550,CUST351,39800.07,ABANDONED,UNKNOWN,3,0.51,6,NET_BANKING,NEW,07-05-2026 20:52,PENDING
TX12551,CUST265,35389.78,SUCCESS,NONE,2,0.92,60,UPI,RETURNING,14-01-2026 20:12,NOT_REQUIRED
TX12552,CUST882,9382.37,SUCCESS,NONE,3,0.99,11,DEBIT_CARD,RETURNING,14-03-2026 19:30,NOT_REQUIRED
TX12553,CUST446,24239.6,SUCCESS,NONE,1,0.68,48,WALLET,RETURNING,10-01-2026 11:03,NOT_REQUIRED
TX12554,CUST453,17151.7,SUCCESS,NONE,1,1,45,DEBIT_CARD,RETURNING,12-07-2026 11:41,NOT_REQUIRED
TX12555,CUST691,26480.23,FAILED,INSUFFICIENT_FUNDS,1,0.79,16,UPI,RETURNING,04-06-2026 06:34,PENDING
TX12556,CUST554,45247.57,SUCCESS,NONE,2,0.98,19,DEBIT_CARD,RETURNING,20-08-2026 19:50,NOT_REQUIRED
TX12557,CUST390,3141.59,FAILED,INSUFFICIENT_FUNDS,1,0.48,33,NET_BANKING,RETURNING,03-08-2026 20:59,PENDING
TX12558,CUST660,47910.26,SUCCESS,NONE,3,0.61,43,CREDIT_CARD,RETURNING,04-05-2026 11:05,NOT_REQUIRED
TX12559,CUST831,24156.51,SUCCESS,NONE,3,0.62,59,CREDIT_CARD,RETURNING,05-07-2026 18:48,NOT_REQUIRED
TX12560,CUST942,41357.08,SUCCESS,NONE,2,0.89,1,NET_BANKING,NEW,12-03-2026 15:33,NOT_REQUIRED
TX12561,CUST163,30946.19,ABANDONED,UNKNOWN,3,0.68,57,WALLET,RETURNING,06-02-2026 23:22,PENDING
TX12562,CUST299,34327.48,SUCCESS,NONE,2,0.69,40,UPI,RETURNING,08-08-2026 10:01,NOT_REQUIRED
TX12563,CUST519,46298.76,SUCCESS,NONE,2,0.56,58,CREDIT_CARD,RETURNING,20-04-2026 08:27,NOT_REQUIRED
TX12564,CUST172,19210.5,SUCCESS,NONE,3,0.62,25,WALLET,RETURNING,12-07-2026 06:30,NOT_REQUIRED
TX12565,CUST463,39698.26,SUCCESS,NONE,1,0.73,6,WALLET,RETURNING,30-06-2026 10:03,NOT_REQUIRED
TX12566,CUST983,18102.32,FAILED,LIMIT_EXCEEDED,3,0.96,43,UPI,NEW,06-05-2026 18:11,PENDING
TX12567,CUST568,3137.51,SUCCESS,NONE,2,0.82,28,CREDIT_CARD,RETURNING,30-03-2026 22:17,NOT_REQUIRED
TX12568,CUST608,13515.31,FAILED,LIMIT_EXCEEDED,1,0.89,60,DEBIT_CARD,RETURNING,23-06-2026 21:22,PENDING
TX12569,CUST660,24039.24,ABANDONED,UNKNOWN,2,0.6,49,WALLET,RETURNING,19-06-2026 20:53,PENDING
TX12570,CUST641,23574.98,SUCCESS,NONE,2,0.85,11,NET_BANKING,RETURNING,07-08-2026 09:33,NOT_REQUIRED
TX12571,CUST143,15380.9,SUCCESS,NONE,2,0.4,2,DEBIT_CARD,RETURNING,23-04-2026 16:20,NOT_REQUIRED
TX12572,CUST429,21131.38,FAILED,UNKNOWN,2,0.75,5,NET_BANKING,RETURNING,19-06-2026 21:49,PENDING
TX12573,CUST159,7112.88,SUCCESS,NONE,1,0.84,28,UPI,RETURNING,15-01-2026 10:54,NOT_REQUIRED
TX12574,CUST260,4266.22,SUCCESS,NONE,2,0.98,48,NET_BANKING,NEW,12-08-2026 22:10,NOT_REQUIRED
TX12575,CUST558,45809.94,ABANDONED,UNKNOWN,2,0.71,51,DEBIT_CARD,RETURNING,09-06-2026 04:19,PENDING
TX12576,CUST329,48527.87,SUCCESS,NONE,1,0.65,10,CREDIT_CARD,RETURNING,14-02-2026 15:26,NOT_REQUIRED
TX12577,CUST242,44251.97,SUCCESS,NONE,1,0.75,56,WALLET,RETURNING,16-08-2026 19:55,NOT_REQUIRED
TX12578,CUST278,28629.35,SUCCESS,NONE,1,0.54,0,UPI,NEW,26-03-2026 12:15,NOT_REQUIRED
TX12579,CUST162,16843.86,SUCCESS,NONE,1,0.55,6,NET_BANKING,NEW,11-05-2026 12:07,NOT_REQUIRED
TX12580,CUST168,48944.11,SUCCESS,NONE,3,0.59,56,WALLET,NEW,29-05-2026 06:42,NOT_REQUIRED
TX12581,CUST979,24551.61,SUCCESS,NONE,3,0.98,34,UPI,NEW,04-04-2026 09:59,NOT_REQUIRED
TX12582,CUST328,48727.55,SUCCESS,NONE,1,0.58,18,UPI,RETURNING,01-04-2026 19:52,NOT_REQUIRED
TX12583,CUST368,40822.62,ABANDONED,UNKNOWN,2,0.47,21,WALLET,NEW,18-01-2026 01:52,PENDING
TX12584,CUST867,25870.33,SUCCESS,NONE,1,0.82,26,WALLET,RETURNING,13-08-2026 14:05,NOT_REQUIRED
TX12585,CUST349,21676.86,ABANDONED,UNKNOWN,1,0.54,58,NET_BANKING,NEW,03-07-2026 07:05,PENDING
TX12586,CUST617,44698.15,SUCCESS,NONE,3,0.88,38,WALLET,NEW,09-08-2026 19:17,NOT_REQUIRED
TX12587,CUST661,466.02,FAILED,CARD_EXPIRED,3,0.75,48,CREDIT_CARD,NEW,21-05-2026 12:38,PENDING
TX12588,CUST676,20059.51,SUCCESS,NONE,3,0.63,2,CREDIT_CARD,RETURNING,12-05-2026 10:16,NOT_REQUIRED
TX12589,CUST352,26531.59,SUCCESS,NONE,3,0.84,33,UPI,NEW,10-04-2026 07:08,NOT_REQUIRED
TX12590,CUST730,5892.68,SUCCESS,NONE,2,0.8,31,UPI,RETURNING,11-03-2026 19:22,NOT_REQUIRED
TX12591,CUST521,20263.08,SUCCESS,NONE,2,0.73,56,WALLET,NEW,08-03-2026 06:54,NOT_REQUIRED
TX12592,CUST764,2874.34,SUCCESS,NONE,3,0.45,23,DEBIT_CARD,RETURNING,10-02-2026 00:12,NOT_REQUIRED
TX12593,CUST185,24795.27,SUCCESS,NONE,1,0.83,39,CREDIT_CARD,RETURNING,14-07-2026 22:04,NOT_REQUIRED
TX12594,CUST741,23612.63,SUCCESS,NONE,1,0.67,13,UPI,RETURNING,22-06-2026 08:57,NOT_REQUIRED
TX12595,CUST302,41655.43,SUCCESS,NONE,2,0.61,7,DEBIT_CARD,RETURNING,08-05-2026 12:00,NOT_REQUIRED
TX12596,CUST663,10758.21,ABANDONED,UNKNOWN,3,0.58,60,CREDIT_CARD,RETURNING,06-05-2026 05:59,PENDING
TX12597,CUST306,22731.88,SUCCESS,NONE,2,0.59,32,UPI,NEW,27-07-2026 02:25,NOT_REQUIRED
TX12598,CUST799,5641.02,SUCCESS,NONE,2,0.43,57,DEBIT_CARD,NEW,11-01-2026 14:40,NOT_REQUIRED
TX12599,CUST835,32481.83,SUCCESS,NONE,2,0.55,43,NET_BANKING,RETURNING,23-06-2026 10:03,NOT_REQUIRED
TX12600,CUST686,3355.2,SUCCESS,NONE,1,0.6,23,CREDIT_CARD,NEW,14-07-2026 20:48,NOT_REQUIRED
TX12601,CUST761,37596.44,FAILED,LIMIT_EXCEEDED,3,0.7,20,DEBIT_CARD,RETURNING,20-02-2026 16:59,PENDING
TX12602,CUST110,32006.81,SUCCESS,NONE,1,0.55,48,CREDIT_CARD,NEW,20-04-2026 21:13,NOT_REQUIRED
TX12603,CUST547,13685.13,SUCCESS,NONE,2,0.79,49,UPI,NEW,20-04-2026 11:35,NOT_REQUIRED
TX12604,CUST214,3804.66,SUCCESS,NONE,3,0.66,52,CREDIT_CARD,RETURNING,22-04-2026 01:14,NOT_REQUIRED
TX12605,CUST425,14899.63,SUCCESS,NONE,1,0.75,35,UPI,RETURNING,06-04-2026 14:47,NOT_REQUIRED
TX12606,CUST256,44791.44,SUCCESS,NONE,1,0.71,2,DEBIT_CARD,NEW,09-06-2026 00:50,NOT_REQUIRED
TX12607,CUST601,33705.69,SUCCESS,NONE,1,0.44,9,CREDIT_CARD,NEW,19-01-2026 10:21,NOT_REQUIRED
TX12608,CUST916,29985.93,SUCCESS,NONE,1,0.62,6,UPI,NEW,11-07-2026 03:57,NOT_REQUIRED
TX12609,CUST879,13729.84,SUCCESS,NONE,1,0.81,57,UPI,RETURNING,19-03-2026 16:01,NOT_REQUIRED
TX12610,CUST327,44168.34,SUCCESS,NONE,3,0.46,32,UPI,NEW,19-05-2026 14:49,NOT_REQUIRED
TX12611,CUST754,8506.7,SUCCESS,NONE,2,0.64,15,WALLET,RETURNING,04-01-2026 16:56,NOT_REQUIRED
TX12612,CUST910,2254.77,SUCCESS,NONE,1,0.74,20,DEBIT_CARD,RETURNING,19-07-2026 17:18,NOT_REQUIRED
TX12613,CUST351,47122.47,SUCCESS,NONE,3,0.52,47,WALLET,NEW,07-07-2026 06:05,NOT_REQUIRED
TX12614,CUST522,12874.7,SUCCESS,NONE,2,0.7,24,DEBIT_CARD,NEW,12-05-2026 11:52,NOT_REQUIRED
TX12615,CUST251,19972.83,SUCCESS,NONE,2,0.98,21,CREDIT_CARD,RETURNING,25-05-2026 07:19,NOT_REQUIRED
TX12616,CUST164,35885.53,SUCCESS,NONE,2,0.65,39,UPI,RETURNING,12-07-2026 17:33,NOT_REQUIRED
TX12617,CUST741,44006.37,FAILED,UNKNOWN,1,0.85,21,CREDIT_CARD,NEW,04-04-2026 09:14,PENDING
TX12618,CUST651,20137.53,SUCCESS,NONE,1,0.82,44,CREDIT_CARD,NEW,25-06-2026 23:51,NOT_REQUIRED
TX12619,CUST337,28202.22,SUCCESS,NONE,2,0.87,34,CREDIT_CARD,NEW,21-03-2026 17:30,NOT_REQUIRED
TX12620,CUST937,43531.07,SUCCESS,NONE,1,0.99,15,NET_BANKING,RETURNING,05-04-2026 00:34,NOT_REQUIRED
TX12621,CUST520,4396.31,FAILED,NETWORK_ERROR,2,0.75,29,WALLET,RETURNING,12-05-2026 14:56,PENDING
TX12622,CUST174,24653.19,FAILED,LIMIT_EXCEEDED,1,0.82,40,UPI,RETURNING,01-04-2026 07:28,PENDING
TX12623,CUST112,20372.28,SUCCESS,NONE,1,0.43,42,UPI,NEW,04-04-2026 18:29,NOT_REQUIRED
TX12624,CUST972,41608.21,SUCCESS,NONE,1,0.73,15,NET_BANKING,NEW,14-08-2026 01:47,NOT_REQUIRED
TX12625,CUST704,41900.75,SUCCESS,NONE,2,0.62,0,WALLET,RETURNING,09-06-2026 13:30,NOT_REQUIRED
TX12626,CUST823,23824,ABANDONED,UNKNOWN,3,0.96,51,UPI,RETURNING,13-06-2026 13:57,PENDING
TX12627,CUST666,25677.3,SUCCESS,NONE,3,0.98,48,UPI,NEW,19-04-2026 21:39,NOT_REQUIRED
TX12628,CUST104,23285.29,SUCCESS,NONE,1,0.87,53,CREDIT_CARD,RETURNING,14-03-2026 19:22,NOT_REQUIRED
TX12629,CUST373,12244.65,FAILED,LIMIT_EXCEEDED,2,0.67,41,WALLET,RETURNING,24-07-2026 14:53,PENDING
TX12630,CUST828,4932.92,SUCCESS,NONE,3,0.67,48,UPI,NEW,18-01-2026 09:02,NOT_REQUIRED
TX12631,CUST566,2535.36,SUCCESS,NONE,3,0.81,11,DEBIT_CARD,RETURNING,23-01-2026 21:06,NOT_REQUIRED
TX12632,CUST752,15124.47,SUCCESS,NONE,3,0.82,60,NET_BANKING,NEW,30-03-2026 20:08,NOT_REQUIRED
TX12633,CUST310,25652.24,SUCCESS,NONE,1,0.77,26,NET_BANKING,RETURNING,16-01-2026 17:36,NOT_REQUIRED
TX12634,CUST199,37039.91,SUCCESS,NONE,3,0.75,6,UPI,RETURNING,19-04-2026 06:19,NOT_REQUIRED
TX12635,CUST659,13557.44,SUCCESS,NONE,2,0.89,27,DEBIT_CARD,RETURNING,23-03-2026 05:38,NOT_REQUIRED
TX12636,CUST899,6645.42,SUCCESS,NONE,2,0.65,6,UPI,RETURNING,17-05-2026 11:17,NOT_REQUIRED
TX12637,CUST961,9169.17,SUCCESS,NONE,2,0.81,37,NET_BANKING,NEW,10-08-2026 14:03,NOT_REQUIRED
TX12638,CUST883,44140.17,SUCCESS,NONE,2,0.53,32,UPI,RETURNING,04-07-2026 17:49,NOT_REQUIRED
TX12639,CUST371,32025.38,SUCCESS,NONE,2,0.83,60,UPI,RETURNING,09-08-2026 11:42,NOT_REQUIRED
TX12640,CUST612,6534.37,FAILED,NETWORK_ERROR,3,0.71,12,NET_BANKING,NEW,17-03-2026 23:04,PENDING
TX12641,CUST348,48955.63,FAILED,BANK_DECLINE,3,0.61,7,UPI,RETURNING,28-06-2026 15:39,PENDING
TX12642,CUST295,29169.32,SUCCESS,NONE,3,0.59,26,WALLET,RETURNING,11-06-2026 16:35,NOT_REQUIRED
TX12643,CUST649,15032.91,SUCCESS,NONE,2,0.52,4,NET_BANKING,NEW,12-07-2026 12:53,NOT_REQUIRED
TX12644,CUST835,19899.15,FAILED,LIMIT_EXCEEDED,1,0.46,59,WALLET,NEW,13-07-2026 13:02,PENDING
TX12645,CUST591,880.55,SUCCESS,NONE,3,0.79,55,DEBIT_CARD,RETURNING,12-03-2026 15:34,NOT_REQUIRED
TX12646,CUST350,2391.9,SUCCESS,NONE,1,0.45,6,NET_BANKING,RETURNING,19-08-2026 15:24,NOT_REQUIRED
TX12647,CUST506,45783.18,ABANDONED,UNKNOWN,2,0.69,28,DEBIT_CARD,NEW,28-02-2026 07:37,PENDING
TX12648,CUST780,43742.4,SUCCESS,NONE,3,0.77,58,NET_BANKING,RETURNING,16-06-2026 00:47,NOT_REQUIRED
TX12649,CUST372,49393.17,SUCCESS,NONE,2,1,11,WALLET,RETURNING,23-03-2026 17:30,NOT_REQUIRED
TX12650,CUST652,10187.27,SUCCESS,NONE,3,0.86,13,CREDIT_CARD,RETURNING,10-02-2026 17:58,NOT_REQUIRED
TX12651,CUST779,6622.61,SUCCESS,NONE,1,0.77,37,CREDIT_CARD,NEW,16-08-2026 16:35,NOT_REQUIRED
TX12652,CUST628,36042.23,SUCCESS,NONE,2,0.62,19,UPI,RETURNING,22-05-2026 19:15,NOT_REQUIRED
TX12653,CUST899,6764.15,ABANDONED,UNKNOWN,3,0.85,26,NET_BANKING,NEW,16-06-2026 17:30,PENDING
TX12654,CUST928,16660.91,SUCCESS,NONE,1,0.82,4,WALLET,RETURNING,29-01-2026 05:47,NOT_REQUIRED
TX12655,CUST296,15062.67,FAILED,LIMIT_EXCEEDED,2,0.78,57,WALLET,RETURNING,27-04-2026 06:04,PENDING
TX12656,CUST248,48101.21,SUCCESS,NONE,1,0.56,12,NET_BANKING,RETURNING,19-06-2026 18:01,NOT_REQUIRED
TX12657,CUST821,32418.59,FAILED,CARD_EXPIRED,1,0.4,28,DEBIT_CARD,NEW,14-04-2026 00:40,PENDING
TX12658,CUST257,48665.18,FAILED,CARD_EXPIRED,2,0.59,21,WALLET,RETURNING,18-05-2026 00:22,PENDING
TX12659,CUST802,17736.17,SUCCESS,NONE,1,0.52,25,WALLET,RETURNING,06-07-2026 05:16,NOT_REQUIRED
TX12660,CUST823,40569.13,FAILED,LIMIT_EXCEEDED,2,0.95,20,UPI,NEW,05-02-2026 13:16,PENDING
TX12661,CUST122,11697.37,SUCCESS,NONE,1,0.64,16,WALLET,RETURNING,02-01-2026 14:13,NOT_REQUIRED
TX12662,CUST229,29163.67,FAILED,UNKNOWN,2,0.59,6,CREDIT_CARD,RETURNING,09-06-2026 23:40,PENDING
TX12663,CUST201,30379.63,SUCCESS,NONE,3,0.98,31,UPI,NEW,21-04-2026 23:14,NOT_REQUIRED
TX12664,CUST957,28722.14,FAILED,BANK_DECLINE,2,0.61,37,CREDIT_CARD,RETURNING,28-02-2026 03:14,PENDING
TX12665,CUST445,1211.51,SUCCESS,NONE,1,0.59,57,CREDIT_CARD,RETURNING,11-04-2026 07:10,NOT_REQUIRED
TX12666,CUST303,7161.08,FAILED,INSUFFICIENT_FUNDS,1,0.99,17,DEBIT_CARD,RETURNING,20-04-2026 05:01,PENDING
TX12667,CUST613,11088.87,SUCCESS,NONE,1,0.89,35,WALLET,NEW,21-07-2026 04:48,NOT_REQUIRED
TX12668,CUST130,22174.6,SUCCESS,NONE,2,0.42,34,DEBIT_CARD,NEW,03-02-2026 01:45,NOT_REQUIRED
TX12669,CUST847,40411.54,FAILED,NETWORK_ERROR,2,0.6,20,UPI,NEW,27-02-2026 14:55,PENDING
TX12670,CUST799,32865.65,FAILED,CARD_EXPIRED,1,0.7,37,NET_BANKING,RETURNING,18-07-2026 05:03,PENDING
TX12671,CUST152,48309.67,SUCCESS,NONE,2,0.4,48,WALLET,NEW,25-05-2026 13:51,NOT_REQUIRED
TX12672,CUST338,34442.07,SUCCESS,NONE,2,1,42,WALLET,NEW,06-07-2026 22:48,NOT_REQUIRED
TX12673,CUST228,14276.03,FAILED,NETWORK_ERROR,3,0.46,31,CREDIT_CARD,NEW,17-05-2026 15:06,PENDING
TX12674,CUST321,23588.36,SUCCESS,NONE,3,0.42,40,UPI,RETURNING,29-05-2026 07:06,NOT_REQUIRED
TX12675,CUST781,45195.74,ABANDONED,UNKNOWN,3,0.7,50,DEBIT_CARD,RETURNING,04-04-2026 01:36,PENDING
TX12676,CUST632,38576.1,SUCCESS,NONE,1,0.56,20,DEBIT_CARD,NEW,12-03-2026 17:50,NOT_REQUIRED
TX12677,CUST940,44270.24,SUCCESS,NONE,1,0.5,50,DEBIT_CARD,RETURNING,24-05-2026 04:03,NOT_REQUIRED
TX12678,CUST528,28991.83,SUCCESS,NONE,3,0.49,34,WALLET,RETURNING,24-07-2026 05:13,NOT_REQUIRED
TX12679,CUST274,26555.33,FAILED,INSUFFICIENT_FUNDS,1,0.84,47,DEBIT_CARD,RETURNING,31-07-2026 02:33,PENDING
TX12680,CUST729,30055.37,SUCCESS,NONE,3,0.89,46,WALLET,NEW,14-05-2026 19:45,NOT_REQUIRED
TX12681,CUST511,40963.14,SUCCESS,NONE,3,0.9,43,NET_BANKING,RETURNING,31-03-2026 20:56,NOT_REQUIRED
TX12682,CUST803,18819.65,ABANDONED,UNKNOWN,1,0.77,6,CREDIT_CARD,NEW,15-05-2026 00:24,PENDING
TX12683,CUST595,33746.97,SUCCESS,NONE,3,0.82,48,WALLET,RETURNING,23-01-2026 16:38,NOT_REQUIRED
TX12684,CUST205,7841.51,FAILED,CARD_EXPIRED,1,0.6,24,UPI,NEW,19-07-2026 19:53,PENDING
TX12685,CUST704,807.25,FAILED,INSUFFICIENT_FUNDS,1,0.74,54,CREDIT_CARD,NEW,27-02-2026 14:57,PENDING
TX12686,CUST946,10170.42,SUCCESS,NONE,2,0.83,19,DEBIT_CARD,NEW,04-05-2026 08:27,NOT_REQUIRED
TX12687,CUST543,45560.31,SUCCESS,NONE,3,0.89,15,CREDIT_CARD,NEW,31-05-2026 01:47,NOT_REQUIRED
TX12688,CUST781,49684.79,ABANDONED,UNKNOWN,3,0.92,8,DEBIT_CARD,NEW,10-03-2026 08:28,PENDING
TX12689,CUST437,618.29,SUCCESS,NONE,2,0.83,15,NET_BANKING,NEW,22-01-2026 17:09,NOT_REQUIRED
TX12690,CUST413,41878.24,SUCCESS,NONE,1,0.46,26,NET_BANKING,NEW,18-04-2026 03:44,NOT_REQUIRED
TX12691,CUST176,49078.51,ABANDONED,UNKNOWN,2,0.84,41,UPI,NEW,08-08-2026 10:43,PENDING
TX12692,CUST789,26168.19,ABANDONED,UNKNOWN,3,0.55,36,UPI,RETURNING,08-04-2026 05:28,PENDING
TX12693,CUST101,16636.45,FAILED,LIMIT_EXCEEDED,2,0.47,18,DEBIT_CARD,NEW,04-06-2026 15:17,PENDING
TX12694,CUST448,14564.82,SUCCESS,NONE,1,0.84,11,NET_BANKING,RETURNING,10-05-2026 09:39,NOT_REQUIRED
TX12695,CUST944,17829,SUCCESS,NONE,1,0.73,27,WALLET,NEW,23-06-2026 03:08,NOT_REQUIRED
TX12696,CUST416,3100.87,FAILED,INSUFFICIENT_FUNDS,3,0.48,22,DEBIT_CARD,NEW,29-07-2026 23:02,PENDING
TX12697,CUST747,20643.46,FAILED,CARD_EXPIRED,2,0.47,24,WALLET,NEW,17-05-2026 21:53,PENDING
TX12698,CUST488,37790.67,FAILED,BANK_DECLINE,3,0.4,52,DEBIT_CARD,RETURNING,17-03-2026 14:47,PENDING
TX12699,CUST608,44154.14,FAILED,NETWORK_ERROR,3,0.67,47,NET_BANKING,RETURNING,11-02-2026 17:24,PENDING
TX12700,CUST654,30246.99,SUCCESS,NONE,2,0.55,25,CREDIT_CARD,RETURNING,21-02-2026 14:17,NOT_REQUIRED
TX12701,CUST948,38585.34,SUCCESS,NONE,3,0.93,60,UPI,RETURNING,16-01-2026 08:40,NOT_REQUIRED
TX12702,CUST946,42731.22,FAILED,NETWORK_ERROR,2,0.56,34,NET_BANKING,RETURNING,22-05-2026 14:18,PENDING
TX12703,CUST467,4060.83,SUCCESS,NONE,3,0.97,2,CREDIT_CARD,RETURNING,18-03-2026 21:56,NOT_REQUIRED
TX12704,CUST758,16821.1,SUCCESS,NONE,3,0.59,47,DEBIT_CARD,RETURNING,20-01-2026 07:12,NOT_REQUIRED
TX12705,CUST659,43849.4,FAILED,UNKNOWN,1,0.58,18,WALLET,RETURNING,08-01-2026 05:14,PENDING
TX12706,CUST773,15142.7,SUCCESS,NONE,3,0.81,45,CREDIT_CARD,NEW,08-03-2026 07:45,NOT_REQUIRED
TX12707,CUST984,13965.72,SUCCESS,NONE,3,0.52,40,CREDIT_CARD,NEW,12-07-2026 12:12,NOT_REQUIRED
TX12708,CUST583,7004.47,FAILED,UNKNOWN,1,0.81,20,DEBIT_CARD,RETURNING,20-01-2026 12:50,PENDING
TX12709,CUST581,16886.65,SUCCESS,NONE,2,0.64,13,DEBIT_CARD,RETURNING,29-06-2026 18:21,NOT_REQUIRED
TX12710,CUST612,44060.61,SUCCESS,NONE,3,0.86,47,DEBIT_CARD,RETURNING,09-03-2026 17:17,NOT_REQUIRED
TX12711,CUST100,9553.58,SUCCESS,NONE,1,0.87,21,WALLET,RETURNING,25-07-2026 22:41,NOT_REQUIRED
TX12712,CUST320,5434.36,SUCCESS,NONE,3,0.88,55,DEBIT_CARD,NEW,02-04-2026 14:11,NOT_REQUIRED
TX12713,CUST684,39221.87,ABANDONED,UNKNOWN,2,0.64,38,CREDIT_CARD,RETURNING,05-06-2026 11:39,PENDING
TX12714,CUST330,19440.02,SUCCESS,NONE,3,0.84,8,WALLET,RETURNING,01-08-2026 19:51,NOT_REQUIRED
TX12715,CUST424,19037.12,SUCCESS,NONE,1,0.54,48,DEBIT_CARD,RETURNING,20-04-2026 16:01,NOT_REQUIRED
TX12716,CUST206,27866.89,SUCCESS,NONE,2,0.74,39,CREDIT_CARD,RETURNING,02-01-2026 04:42,NOT_REQUIRED
TX12717,CUST122,7049.93,SUCCESS,NONE,2,0.64,40,WALLET,RETURNING,18-04-2026 01:12,NOT_REQUIRED
TX12718,CUST499,43320.29,SUCCESS,NONE,2,0.41,14,WALLET,RETURNING,21-02-2026 22:57,NOT_REQUIRED
TX12719,CUST194,33507.61,SUCCESS,NONE,2,0.8,10,NET_BANKING,NEW,11-05-2026 15:39,NOT_REQUIRED
TX12720,CUST779,40950.88,SUCCESS,NONE,1,0.86,26,NET_BANKING,RETURNING,19-04-2026 07:33,NOT_REQUIRED
TX12721,CUST730,5365.56,SUCCESS,NONE,3,0.94,18,WALLET,RETURNING,12-06-2026 05:40,NOT_REQUIRED
TX12722,CUST260,43527.43,FAILED,LIMIT_EXCEEDED,1,0.79,46,UPI,RETURNING,29-07-2026 06:04,PENDING
TX12723,CUST124,6149.25,FAILED,LIMIT_EXCEEDED,3,0.81,20,UPI,NEW,12-01-2026 13:25,PENDING
TX12724,CUST277,8261.8,ABANDONED,UNKNOWN,1,0.59,0,DEBIT_CARD,NEW,11-01-2026 20:42,PENDING
TX12725,CUST990,15043.33,SUCCESS,NONE,2,0.44,18,UPI,RETURNING,24-04-2026 02:19,NOT_REQUIRED
TX12726,CUST927,12664.42,SUCCESS,NONE,3,0.63,59,NET_BANKING,RETURNING,19-07-2026 06:35,NOT_REQUIRED
TX12727,CUST446,41388.16,FAILED,NETWORK_ERROR,3,0.98,9,WALLET,NEW,25-01-2026 11:23,PENDING
TX12728,CUST229,14504.07,FAILED,CARD_EXPIRED,1,0.9,14,UPI,RETURNING,29-05-2026 10:15,PENDING
TX12729,CUST401,4864.85,FAILED,NETWORK_ERROR,2,0.47,22,UPI,NEW,18-02-2026 09:10,PENDING
TX12730,CUST471,25261.22,SUCCESS,NONE,2,0.92,36,DEBIT_CARD,NEW,13-03-2026 02:17,NOT_REQUIRED
TX12731,CUST301,18794.89,SUCCESS,NONE,2,0.71,45,WALLET,NEW,16-01-2026 07:20,NOT_REQUIRED
TX12732,CUST930,21608.69,SUCCESS,NONE,1,0.41,39,DEBIT_CARD,RETURNING,18-03-2026 00:32,NOT_REQUIRED
TX12733,CUST495,32536.81,SUCCESS,NONE,2,0.47,46,DEBIT_CARD,RETURNING,15-03-2026 16:15,NOT_REQUIRED
TX12734,CUST625,15238.29,SUCCESS,NONE,2,0.42,53,CREDIT_CARD,RETURNING,16-05-2026 12:09,NOT_REQUIRED
TX12735,CUST455,36735.63,SUCCESS,NONE,3,0.64,34,WALLET,NEW,10-07-2026 14:44,NOT_REQUIRED
TX12736,CUST426,20730.89,ABANDONED,UNKNOWN,1,0.82,47,UPI,RETURNING,24-04-2026 01:40,PENDING
TX12737,CUST624,35458.84,SUCCESS,NONE,3,0.63,54,NET_BANKING,RETURNING,23-07-2026 07:07,NOT_REQUIRED
TX12738,CUST597,45237.02,SUCCESS,NONE,1,0.67,44,WALLET,NEW,17-08-2026 12:50,NOT_REQUIRED
TX12739,CUST760,1037.46,SUCCESS,NONE,2,0.63,35,NET_BANKING,NEW,12-02-2026 12:08,NOT_REQUIRED
TX12740,CUST742,31469.17,SUCCESS,NONE,3,0.46,41,UPI,RETURNING,13-05-2026 03:52,NOT_REQUIRED
TX12741,CUST251,36699.57,SUCCESS,NONE,2,0.66,36,WALLET,NEW,18-03-2026 02:22,NOT_REQUIRED
TX12742,CUST630,29734.57,SUCCESS,NONE,1,0.45,27,UPI,NEW,21-04-2026 00:28,NOT_REQUIRED
TX12743,CUST732,26495.91,SUCCESS,NONE,1,0.87,35,UPI,NEW,04-02-2026 12:09,NOT_REQUIRED
TX12744,CUST374,41249.4,FAILED,UNKNOWN,2,0.46,44,NET_BANKING,RETURNING,20-07-2026 10:46,PENDING
TX12745,CUST197,43782.91,SUCCESS,NONE,1,0.6,46,UPI,RETURNING,11-02-2026 17:07,NOT_REQUIRED
TX12746,CUST152,14629.53,SUCCESS,NONE,2,0.49,47,WALLET,NEW,08-02-2026 11:20,NOT_REQUIRED
TX12747,CUST980,33584.05,SUCCESS,NONE,1,0.7,20,DEBIT_CARD,RETURNING,18-04-2026 16:31,NOT_REQUIRED
